d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
50000,Toluca de Lerdo Centro,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,160,Urbano,20.0
50010,Celanese,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,163,Urbano,20.0
50010,Club Jardín,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,164,Urbano,20.0
50010,Guadalupe,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,165,Urbano,20.0
50010,La Cruz Comalco,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,166,Urbano,20.0
50010,La Magdalena,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,168,Urbano,20.0
50010,Los Girasoles,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,170,Urbano,20.0
50010,Los Girasoles II,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,171,Urbano,20.0
50010,Los Girasoles III,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,172,Urbano,20.0
50010,Los Girasoles IV,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,173,Urbano,20.0
50010,San Lorenzo Tepaltitlán Centro,Pueblo,Toluca,México,Toluca de Lerdo,50091,15,50091,,28,106,176,Urbano,20.0
50010,Tlacopa,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,177,Urbano,20.0
50010,Universidad,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,178,Urbano,20.0
50010,Las Flores,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,188,Urbano,20.0
50010,San Angelín,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,5121,Urbano,20.0
50010,Galaxias de San Lorenzo,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,5542,Rural,20.0
50010,El Tejocote,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,5545,Rural,20.0
50010,El Balcón,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,5546,Rural,20.0
50010,Los Girasoles I,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,7920,Urbano,20.0
50010,San Juan de la Cruz,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,8291,Urbano,20.0
50010,Hacienda San Agustín,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,8297,Urbano,20.0
50010,La Loma,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,8355,Urbano,20.0
50010,Del Panteón,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,8356,Urbano,20.0
50010,Villas Tepaltitlán,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,8455,Urbano,20.0
50010,Gran Morada,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,9094,Urbano,20.0
50016,Jardines de la Crespa,Unidad habitacional,Toluca,México,Toluca de Lerdo,50091,15,50091,,31,106,180,Urbano,20.0
50016,Parque industrial San Antonio,Zona industrial,Toluca,México,Toluca de Lerdo,50091,15,50091,,37,106,6554,Urbano,20.0
50016,De la Crespa,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,8357,Urbano,20.0
50017,Brisas,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,184,Urbano,20.0
50017,Rincón de San Lorenzo,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,186,Urbano,20.0
50020,Bosques de la Mora,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,191,Urbano,20.0
50020,Los Ángeles,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,193,Urbano,20.0
50020,Los Frailes,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,194,Urbano,20.0
50020,Rancho la Mora,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,195,Urbano,20.0
50020,Rinconada de la Mora,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,197,Urbano,20.0
50020,Santiago Miltepec,Pueblo,Toluca,México,Toluca de Lerdo,50091,15,50091,,28,106,199,Urbano,20.0
50020,3 Caminos,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,201,Urbano,20.0
50020,Valle de Santiago Residencial,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,203,Urbano,20.0
50026,Carlos Hank González,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,207,Urbano,20.0
50040,La Retama,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,216,Urbano,20.0
50040,La Teresona,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,217,Urbano,20.0
50040,Unión,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,218,Urbano,20.0
50040,San Luis Obispo,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,219,Urbano,20.0
50040,San Miguel Apinahuizco,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,220,Urbano,20.0
50040,Sector Popular,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,222,Urbano,20.0
50040,Sor Juana Inés de la Cruz,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,223,Urbano,20.0
50040,Electricistas Locales,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,5700,Urbano,20.0
50050,El Cóporo,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,224,Urbano,20.0
50050,Santa Bárbara,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,227,Urbano,20.0
50050,Zopilocalco Sur,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,228,Urbano,20.0
50050,Zopilocalco Norte,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,229,Urbano,20.0
50060,Doctores,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,230,Urbano,20.0
50060,Lomas Altas,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,231,Urbano,20.0
50060,Niños Héroes (Pensiones),Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,4703,Urbano,20.0
50060,San Juan Buenavista,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,5533,Rural,20.0
50060,Huitzila,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,7893,Urbano,20.0
50070,Independencia,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,236,Urbano,20.0
50070,Meteoro,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,237,Urbano,20.0
50070,Villas Fontana I,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,5526,Urbano,20.0
50070,Villas Fontana II,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,5527,Urbano,20.0
50070,Fidel Velázquez,Unidad habitacional,Toluca,México,Toluca de Lerdo,50091,15,50091,,31,106,5543,Urbano,20.0
50070,Reforma y Ferrocarriles Nacionales,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,7894,Rural,20.0
50071,Toluca,Zona industrial,Toluca,México,Toluca de Lerdo,50091,15,50091,,37,106,239,Urbano,20.0
50075,Las Torres,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,240,Urbano,20.0
50075,Científicos,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,7895,Urbano,20.0
50080,La Merced (Alameda),Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,242,Urbano,20.0
50080,San Bernardino,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,243,Urbano,20.0
50090,5 de Mayo,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,244,Urbano,20.0
50090,Santa Clara,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,248,Urbano,20.0
50100,Bosques de San Mateo,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,252,Urbano,20.0
50100,14 de Diciembre,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,253,Urbano,20.0
50100,El Trigo,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,255,Urbano,20.0
50100,La Joya,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,256,Urbano,20.0
50100,La Ribera I,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,257,Urbano,20.0
50100,La Ribera II,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,258,Urbano,20.0
50100,La Ribera III,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,259,Urbano,20.0
50100,Miguel Hidalgo (Corralitos),Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,261,Urbano,20.0
50100,Niños Héroes,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,262,Urbano,20.0
50100,Nueva Oxtotitlán,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,263,Urbano,20.0
50100,Parque de San Mateo,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,264,Urbano,20.0
50100,Parques Nacionales,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,265,Rural,20.0
50100,Protinbos,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,266,Urbano,20.0
50100,Rincón del Parque,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,267,Urbano,20.0
50100,San Mateo Oxtotitlán,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,269,Urbano,20.0
50100,Ex-Hacienda San Jorge,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,5110,Urbano,20.0
50100,Tlayaca,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,8358,Urbano,20.0
50100,Tlanepantla,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,8359,Urbano,20.0
50100,Atotonilco,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,8360,Urbano,20.0
50100,Lomas de San Mateo,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,9526,Urbano,20.0
50110,Cultural,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,270,Urbano,20.0
50110,Del Deporte,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,271,Urbano,20.0
50110,Guadalupe San Buenaventura,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,272,Urbano,20.0
50110,Plazas de San Buenaventura,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,273,Urbano,20.0
50110,San Buenaventura,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,274,Urbano,20.0
50110,Vicente Guerrero,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,276,Urbano,20.0
50110,Villas de San Buenaventura,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,277,Urbano,20.0
50110,Real del Bosque,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,5070,Urbano,20.0
50115,Loma Bonita,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,8361,Urbano,20.0
50120,Ciprés,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,279,Urbano,20.0
50120,Federal (Adolfo López Mateos),Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,280,Urbano,20.0
50120,Granjas,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,281,Urbano,20.0
50120,Morelos 1a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,282,Urbano,20.0
50120,Morelos 2a Secc,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,283,Urbano,20.0
50120,Residencial Colón,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,284,Urbano,20.0
50120,Tollocan INFONAVIT,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,287,Urbano,20.0
50122,Zona Militar,Zona federal,Toluca,México,Toluca de Lerdo,50091,15,50091,,34,106,286,Urbano,20.0
50130,Altamirano,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,288,Urbano,20.0
50130,Américas,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,289,Urbano,20.0
50130,Cuauhtémoc,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,291,Urbano,20.0
50130,Francisco Murguía El Ranchito,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,293,Urbano,20.0
50130,Universidad,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,294,Urbano,20.0
50140,Nueva Santa María de las Rosas,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,300,Urbano,20.0
50140,Nueva Santa María,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,301,Urbano,20.0
50140,Santa María de las Rosas,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,302,Urbano,20.0
50140,Valle Don Camilo,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,304,Urbano,20.0
50140,Valle Verde,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,305,Urbano,20.0
50140,Villas Florencia,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,306,Urbano,20.0
50140,Terminal,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,7892,Urbano,20.0
50150,San Sebastián,Barrio,Toluca,México,Toluca de Lerdo,50091,15,50091,,2,106,247,Urbano,20.0
50150,Izcalli IPIEM,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,311,Urbano,20.0
50150,Izcalli Toluca,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,312,Urbano,20.0
50150,Juan Beltrán,Conjunto habitacional,Toluca,México,Toluca de Lerdo,50091,15,50091,,12,106,313,Urbano,20.0
50150,Progreso,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,314,Urbano,20.0
50150,Salvador Sánchez Colín,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,315,Urbano,20.0
50150,Vértice,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,316,Urbano,20.0
50150,Comisión Federal de Electricidad,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,5549,Urbano,20.0
50160,Santa Ana Tlapaltitlán,Colonia,Toluca,México,Toluca de Lerdo,52141,15,52141,,9,106,320,Urbano,20.0
50160,Villas de Santa Ana I,Fraccionamiento,Toluca,México,Toluca de Lerdo,52141,15,52141,,21,106,321,Urbano,20.0
50160,Villas de Santa Ana II,Fraccionamiento,Toluca,México,Toluca de Lerdo,52141,15,52141,,21,106,322,Urbano,20.0
50160,Villas de Santa Ana III,Fraccionamiento,Toluca,México,Toluca de Lerdo,52141,15,52141,,21,106,323,Urbano,20.0
50160,Villas de Santa Ana IV,Fraccionamiento,Toluca,México,Toluca de Lerdo,52141,15,52141,,21,106,324,Urbano,20.0
50160,Villas de Santa Ana V,Fraccionamiento,Toluca,México,Toluca de Lerdo,52141,15,52141,,21,106,325,Urbano,20.0
50160,Villas de Santa Ana VI,Fraccionamiento,Toluca,México,Toluca de Lerdo,52141,15,52141,,21,106,326,Urbano,20.0
50160,Villas de Santa Ana VII,Fraccionamiento,Toluca,México,Toluca de Lerdo,52141,15,52141,,21,106,327,Urbano,20.0
50160,Villas de Santa Ana,Fraccionamiento,Toluca,México,Toluca de Lerdo,52141,15,52141,,21,106,5095,Urbano,20.0
50168,La Machincuepa,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,318,Urbano,20.0
50168,Santa María Zozoquilpan,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,328,Urbano,20.0
50170,Héroes del 5 de Mayo,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,329,Urbano,20.0
50170,Isidro Fabela 1a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,330,Urbano,20.0
50170,Las Haciendas,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,332,Urbano,20.0
50170,Ocho Cedros,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,333,Urbano,20.0
50170,El Seminario 1a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,335,Urbano,20.0
50170,El Seminario 2a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,336,Urbano,20.0
50170,El Seminario 3a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,337,Urbano,20.0
50170,El Seminario 4a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,338,Urbano,20.0
50170,El Seminario 5a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,339,Urbano,20.0
50170,Villa Hogar,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,340,Urbano,20.0
50170,Isidro Fabela 2a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,5701,Urbano,20.0
50170,Ocho Cedros 2a Sección,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,7842,Urbano,20.0
50180,San Fermín Residencial,Condominio,Toluca,México,Toluca de Lerdo,50091,15,50091,,10,106,19,Urbano,20.0
50180,Azteca,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,342,Urbano,20.0
50180,Bosques de Colón,Fraccionamiento,Toluca,México,Toluca de Lerdo,50091,15,50091,,21,106,343,Urbano,20.0
50180,Del Parque,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,344,Urbano,20.0
50180,Hermanos de la Vega,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,345,Urbano,20.0
50180,Lázaro Cárdenas,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,348,Urbano,20.0
50180,Ampliación Lázaro Cárdenas,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,349,Urbano,20.0
50180,Moderna de la Cruz,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,350,Urbano,20.0
50190,La Magdalena,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,167,Rural,20.0
50190,Benito Juárez,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,353,Urbano,20.0
50190,Emiliano Zapata,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,354,Urbano,20.0
50190,Eva Sámano de López Mateos,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,355,Urbano,20.0
50190,Unidad Victoria,Colonia,Toluca,México,Toluca de Lerdo,50091,15,50091,,9,106,356,Urbano,20.0
50200,San Cristóbal Huichochitlán,Pueblo,Toluca,México,,50091,15,50091,,28,106,175,Urbano,
50200,San Andrés Cuexcontitlán,Pueblo,Toluca,México,,50091,15,50091,,28,106,365,Rural,
50200,La Trinidad,Colonia,Toluca,México,,50091,15,50091,,9,106,5538,Urbano,
50200,Barrio San Gabriel,Colonia,Toluca,México,,50091,15,50091,,9,106,5552,Urbano,
50200,Armando Neyra Chavez,Colonia,Toluca,México,,50091,15,50091,,9,106,5554,Rural,
50200,Natividad,Colonia,Toluca,México,,50091,15,50091,,9,106,8312,Urbano,
50200,La Concepción,Colonia,Toluca,México,,50091,15,50091,,9,106,8314,Urbano,
50200,Santa Rosa,Colonia,Toluca,México,,50091,15,50091,,9,106,8315,Urbano,
50200,San José Guadalupe,Colonia,Toluca,México,,50091,15,50091,,9,106,8316,Urbano,
50200,San Salvador,Colonia,Toluca,México,,50091,15,50091,,9,106,8317,Urbano,
50200,Paseos del Pilar,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8466,Urbano,
50205,Jicaltepec Cuexcontitlán,Colonia,Toluca,México,,50091,15,50091,,9,106,363,Urbano,
50205,San Diego de los Padres Cuexcontitlán,Colonia,Toluca,México,,50091,15,50091,,9,106,366,Rural,
50205,San Diego de los Padres Otzacatipan,Ejido,Toluca,México,,50091,15,50091,,15,106,6979,Rural,
50206,San Diego Linares,Pueblo,Toluca,México,,50091,15,50091,,28,106,367,Rural,
50206,La Loma Cuexcontitlán,Ejido,Toluca,México,,50091,15,50091,,15,106,6974,Rural,
50209,Toluca (Licenciado Adolfo López Mateos),Aeropuerto,Toluca,México,,50091,15,50091,,1,106,380,Rural,
50210,Fuentes de San José,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,11,Urbano,
50210,Paseo Arboleda,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,12,Urbano,
50210,Áurea,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,16,Urbano,
50210,Los Sauces I,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5115,Urbano,
50210,Los Sauces II,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5116,Urbano,
50210,Los Sauces III,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5117,Urbano,
50210,Ex Hacienda San José,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5484,Rural,
50210,Santa Cruz Otzacatipan,Colonia,Toluca,México,,50091,15,50091,,9,106,5531,Urbano,
50210,Los Sauces IV,Colonia,Toluca,México,,50091,15,50091,,9,106,5537,Urbano,
50210,Los Sauces V,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5698,Urbano,
50210,Valle de la Hacienda,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,6467,Urbano,
50210,Hacienda del Valle II,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8262,Urbano,
50210,Bosques de Cantabria,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8267,Urbano,
50210,La Magdalena Otzacatipan,Barrio,Toluca,México,,50091,15,50091,,2,106,8324,Urbano,
50210,Villa Mane,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8441,Urbano,
50210,Hacienda del Valle I,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8443,Urbano,
50210,Valle de San José,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8946,Urbano,
50214,Villas Santín,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5123,Urbano,
50214,Balcones Santín,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8444,Urbano,
50214,Paseos Santín,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8445,Urbano,
50220,San Mateo Otzacatipan,Pueblo,Toluca,México,,50091,15,50091,,28,106,371,Urbano,
50220,Villa Tulipanes,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8325,Urbano,
50220,Villas de San Mateo,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8439,Urbano,
50220,De Canaleja,Barrio,Toluca,México,,50091,15,50091,,2,106,8442,Urbano,
50223,Parque industrial Exportec II,Zona industrial,Toluca,México,,50091,15,50091,,37,106,6551,Urbano,
50223,Parque industrial Exportec I,Zona industrial,Toluca,México,,50091,15,50091,,37,106,6552,Rural,
50225,San Miguel Totoltepec,Pueblo,Toluca,México,,50091,15,50091,,28,106,372,Urbano,
50225,Geovillas Centenario,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5556,Urbano,
50225,Nueva San Francisco,Colonia,Toluca,México,,50091,15,50091,,9,106,5688,Rural,
50225,Bordo de las Canastas,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8263,Urbano,
50226,Francisco I. Madero,Colonia,Toluca,México,,50091,15,50091,,9,106,14,Urbano,
50226,San Pedro Totoltepec,Pueblo,Toluca,México,,50091,15,50091,,28,106,375,Urbano,
50226,Hacienda La Galia,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5699,Urbano,
50226,Sor Juana Inés de la Cruz,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8446,Urbano,
50226,San Antonio Abad,Colonia,Toluca,México,,50091,15,50091,,9,106,8448,Urbano,
50226,La Alameda,Condominio,Toluca,México,,50091,15,50091,,10,106,8454,Urbano,
50227,La Floresta,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,181,Urbano,
50227,Misiones de Santa Esperanza,Colonia,Toluca,México,,50091,15,50091,,9,106,183,Urbano,
50227,Geovillas de San Mateo,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,6361,Urbano,
50227,Rinconadas del Pilar,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8261,Urbano,
50227,Paseos de Toluca,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8280,Urbano,
50227,Villas de Santa Mónica,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8437,Urbano,
50228,La Perla,Condominio,Toluca,México,,50091,15,50091,,10,106,10,Urbano,
50228,Crespa Town,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,15,Urbano,
50228,Geovillas de la Independencia,Unidad habitacional,Toluca,México,,50091,15,50091,,31,106,5690,Urbano,
50228,Arboleda IV,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5696,Urbano,
50228,Arboleda,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,5697,Urbano,
50228,Geovillas los Cedros,Unidad habitacional,Toluca,México,,50091,15,50091,,31,106,6303,Urbano,
50228,Las Fuentes,Condominio,Toluca,México,,50091,15,50091,,10,106,8432,Urbano,
50228,Villa de San Andrés,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8433,Urbano,
50228,Los Sabinos,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8434,Urbano,
50228,Geovillas de la Independencia II,Unidad habitacional,Toluca,México,,50091,15,50091,,31,106,8436,Urbano,
50228,La Crespa,Barrio,Toluca,México,,50091,15,50091,,2,106,8438,Urbano,
50228,Arboleda V,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8461,Urbano,
50228,Fuentes de la Independencia,Unidad habitacional,Toluca,México,,50091,15,50091,,31,106,8470,Urbano,
50228,Las Fuentes del Ordal,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,8947,Urbano,
50230,Las Misiones,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,3,Urbano,
50230,Villa Toscana,Fraccionamiento,Toluca,México,,50091,15,50091,,21,106,4,Rural,
50230,Francisco Villa,Colonia,Toluca,México,,50091,15,50091,,9,106,13,Rural,
50230,San José Guadalupe Otzacatipan,Pueblo,Toluca,México,,50091,15,50091,,28,106,362,Rural,
50230,San Nicolás Tolentino,Pueblo,Toluca,México,,50091,15,50091,,28,106,373,Urbano,
50230,San Blas Totoltepec,Colonia,Toluca,México,,50091,15,50091,,9,106,8472,Urbano,
50230,San Blas Otzacatipan,Colonia,Toluca,México,,50091,15,50091,,9,106,8473,Rural,
