SUS_COL,SUS_CP,SUS_DEL,NOM_ENT,lat_centro,lng_centro,lat_principal,lng_principal,postal_code_api
leyes de reforma 3a seccion,9310,iztapalapa,cdmx,19.3689356,-99.06977385,19.3789845,-99.068461,9310
ciudad azteca,55120,ecatepec de morelos,edomex,19.5348037,-99.027693,19.5348037,-99.027693,55120
morelos,15270,venustiano carranza,cdmx,19.4449565,-99.11987685,19.4435932,-99.1214045,15270
san antonio zoyatzingo,56950,amecameca,edomex,19.08709555,-98.7841713,19.084672,-98.782866,56950
san felipe de jesus,7510,gustavo a madero,cdmx,19.4960399,-99.07673665,19.4967605,-99.0750788,7510
morelos,6200,cuauhtemoc,cdmx,19.4473413,-99.13098625,19.4468231,-99.1303962,6200
la candelaria tlapala,56641,chalco,edomex,19.2378448,-98.8420655,19.2468096,-98.8433394,56641
impulsora popular avicola,57130,nezahualcoyotl,edomex,19.480851,-99.0447489,19.4806013,-99.0446706,57130
santa rosa de lima,54740,cuautitlan izcalli,edomex,19.66206825,-99.22021005,19.6602484,-99.2217537,54740
molino de rosas,1490,alvaro obregon,cdmx,19.3697884,-99.19992355,19.3690721,-99.2004623,1490
tlacamaca,7380,gustavo a madero,cdmx,19.47384805,-99.13658645,19.473766,-99.1366219,7380
estado de mexico,57210,nezahualcoyotl,cdmx,19.4233365,-99.0440982,19.4231994,-99.0432887,57210
juan escutia,9100,iztapalapa,cdmx,19.3916498,-99.04311265,19.3915539,-99.04259770000002,9100
buenavista,9700,iztapalapa,cdmx,19.33097405,-99.03755005,19.3246891,-99.0391431,9700
la magdalena,10910,la magdalena contreras,cdmx,19.3022854,-99.24551685,19.3033924,-99.2432239,10910
unidad familiar c.t.c. de jalt,55604,zumpango,cdmx,19.8032195,-99.07554915,19.7938874,-99.0923286,55604
santa maria de guadalupe,55628,zumpango,edomex,19.81958085,-99.1223216,19.820209,-99.1207129,55628
lomas de san agustin,53490,naucalpan de juarez,edomex,19.46164955,-99.25466505,19.4611149,-99.2550003,53490
ajusco,4300,coyoacan,cdmx,19.319322300000003,-99.1592289,19.3215486,-99.1608372,4300
la perla,57820,nezahualcoyotl,cdmx,19.3883016,-98.99765935,19.3886288,-98.997699,57820
santa apolonia,2790,azcapotzalco,edomex,19.47436755,-99.1918769,19.4739056,-99.1919819,2790
guadalupana,56616,valle de chalco solidaridad,cdmx,19.2760874,-98.9270761,19.2772327,-98.9259142,56616
san jose,13020,tlahuac,cdmx,19.27512805,-98.99686574999998,19.2766515,-98.997699,13020
tepalcates,9210,iztapalapa,cdmx,19.39153085,-99.0537341,19.3916358,-99.0557268,9210
magdalena mixiuhca,15850,venustiano carranza,cdmx,19.4081672,-99.11748875,19.4083731,-99.1186381,15850
santa maria cuautepec,54949,tultitlan,edomex,19.62616375,-99.133066,19.6250585,-99.1317797,54949
carmen serdan,4910,coyoacan,cdmx,19.3193258,-99.10905565,19.320471,-99.1089562,4910
san miguel (san pablo oztotepe,12400,milpa alta,cdmx,19.18388465,-99.06397485,19.1861266,-99.0709315,12400
san juan atlamica,54729,cuautitlan izcalli,edomex,19.677615,-99.20852025,19.6786452,-99.207905,54729
pueblo san andres,16810,xochimilco,cdmx,19.22994385,-99.1075406,19.23287,-99.1082647,16810
agricola oriental,8500,iztacalco,cdmx,19.3957127,-99.0711873,19.3923495,-99.0709315,8500
las alamedas,52970,atizapan de zaragoza,cdmx,19.5516556,-99.24776555,19.5528761,-99.2466874,52970
san jose de la escalera,7630,gustavo a madero,edomex,19.5264077,-99.16545805,19.5268101,-99.1656811,7630
pedregal de carrasco,4700,coyoacan,cdmx,19.3078696,-99.16640225,19.307033,-99.1675842,4700
la conchita,1109,alvaro obregon,cdmx,19.39125485,-99.20801939999998,19.3917263,-99.2075588,1109
ampliacion miguel hidalgo 2da,14250,tlalpan,cdmx,19.2817345,-99.2029891,19.2817345,-99.2029891,14250
san juan tlihuaca,2400,azcapotzalco,cdmx,19.49086645,-99.20419005,19.4901781,-99.2051355,2400
ojo de agua,55770,tecamac,edomex,19.68665335,-99.0242525,19.672206,-99.0156554,55770
lomas de atizapan,52977,atizapan de zaragoza,edomex,19.5510986,-99.2619624,19.5520217,-99.2633141,52977
la perla,57820,nezahualcoyotl,edomex,19.3883016,-98.99765935,19.3886288,-98.997699,57820
general jose vicente villada,57710,nezahualcoyotl,edomex,19.38436565,-99.0095467,19.3835914,-99.0101299,57710
san miguel xicalco,14490,tlalpan,cdmx,19.23471685,-99.16287585,19.2352214,-99.1642971,14490
moctezuma 1a seccion,15500,venustiano carranza,edomex,19.428015,-99.1049766,19.4237764,-99.1025978,15500
san francisco tlaltenco,13400,tlahuac,cdmx,19.29241605,-99.0127903,19.2963208,-99.0170369,13400
los angeles,9830,iztapalapa,cdmx,19.34775715,-99.0759031,19.3466089,-99.0723139,9830
benito juarez (la aurora),57000,nezahualcoyotl,edomex,19.4121976,-98.997883,19.4121976,-98.997883,57000
san francisco,10810,la magdalena contreras,cdmx,19.31190655,-99.2311401,19.3113176,-99.2321418,10810
el trafico,54435,nicolas romero,edomex,19.6188146,-99.33420165,19.6190084,-99.3354027,54435
acueducto,1120,alvaro obregon,cdmx,19.40039755,-99.2013478,19.3988459,-99.2051355,1120
san pablo de las salinas,54930,tultitlan,edomex,19.6707724,-99.09140785,19.6682966,-99.0930528,54930
cananea,9960,iztapalapa,cdmx,19.2917623,-99.0675328,19.2917623,-99.0675328,9960
chalma de guadalupe,7210,gustavo a madero,edomex,19.55227095,-99.15216565,19.5531946,-99.1539178,7210
del recreo,2070,azcapotzalco,cdmx,19.4733316,-99.1830497,19.4734857,-99.185752,2070
cuatro vientos,56589,ixtapaluca,cdmx,19.294010550000003,-98.8384152,19.2917804,-98.8390321,56589
geovillas de terranova 1a secc,55883,acolman,cdmx,19.60446325,-98.97662695,19.6045117,-98.9765589,55883
del obrero,7430,gustavo a madero,edomex,19.50001405,-99.09094545,19.4996448,-99.0909786,7430
arenal 3a seccion,15660,venustiano carranza,cdmx,19.42859305,-99.05698395,19.4291743,-99.0564178,15660
atlampa,6450,cuauhtemoc,cdmx,19.45906015,-99.1554414,19.457351,-99.15530160000002,6450
ampliacion miguel hidalgo,14250,tlalpan,cdmx,19.2817345,-99.2029891,19.2817345,-99.2029891,14250
santa martha acatitla,9530,iztapalapa,edomex,19.370096250000003,-99.0192094,19.36985,-99.0197998,9530
cuauhtemoc,10020,la magdalena contreras,cdmx,19.32044275,-99.24306545,19.3195906,-99.2432239,10020
merced balbuena,15810,venustiano carranza,cdmx,19.42032555,-99.12393395,19.4205826,-99.1248628,15810
lomas de capula,1270,alvaro obregon,cdmx,19.379555250000003,-99.21601535,19.379907,-99.2155215,1270
campamento 2 de octubre,8930,iztacalco,cdmx,19.38496105,-99.1164459,19.3849431,-99.1213181,8930
vergel de guadalupe,57150,nezahualcoyotl,edomex,19.4741996,-99.05781795,19.4740145,-99.0584911,57150
emiliano zapata,56608,chalco,cdmx,19.277684949999998,-98.88884905,19.2779104,-98.8906432,56608
nueva tenochtitlan,7890,gustavo a madero,edomex,19.45678675,-99.1059071,19.4569182,-99.1054986,7890
pedregal de santa ursula,4600,coyoacan,cdmx,19.3111909,-99.15427785,19.3115869,-99.1539178,4600
piedra grande,55300,ecatepec de morelos,edomex,19.54095655,-99.0844892,19.5411867,-99.0854479,55300
boulevares,53140,naucalpan de juarez,edomex,19.4935294,-99.24512245,19.4939478,-99.2466874,53140
unidad independencia imss,10100,la magdalena contreras,cdmx,19.3343762,-99.2120294,19.3343762,-99.2120294,10100
san lorenzo la cebada,16035,xochimilco,cdmx,19.2840907,-99.1149063,19.2823921,-99.1193297,16035
la mancha iii,53714,naucalpan de juarez,edomex,19.4384434,-99.2757121,19.4394477,-99.2737707,53714
constitucion de 1917,9260,iztapalapa,cdmx,19.348369,-99.0612683,19.350107,-99.0612554,9260
joya del tejocote,54460,nicolas romero,edomex,19.6367976,-99.3487072,19.6367377,-99.3485796,54460
portales sur,3300,benito juarez,cdmx,19.36179025,-99.14905045,19.3648912,-99.1483827,3300
campestre churubusco,4200,coyoacan,edomex,19.34776625,-99.13627505,19.3434226,-99.1359301,4200
plateros,56356,chimalhuacan,cdmx,19.42914125,-98.97944785,19.4279021,-98.9783659,56356
curtidores,56366,chimalhuacan,edomex,19.440413,-98.96429625,19.4396736,-98.9638691,56366
campestre aragon,7530,gustavo a madero,cdmx,19.48459355,-99.08085885,19.4846935,-99.0806088,7530
la joya,14090,tlalpan,cdmx,19.2790401,-99.1659547,19.27898,-99.1653351,14090
san lorenzo xicotencatl,9130,iztapalapa,edomex,19.3835552,-99.0271733,19.383522,-99.0271637,9130
san juan de aragon ii seccion,7969,gustavo a madero,cdmx,19.4532156,-99.08519875,19.4519977,-99.0861392,7969
esperanza,57800,nezahualcoyotl,cdmx,19.39128995,-98.98485745,19.390855,-98.9825083,57800
heroes de padirna,14200,tlalpan,cdmx,19.28528385,-99.2198642,19.2863543,-99.2162139,14200
santa cecilia,13010,tlahuac,cdmx,19.2789714,-99.00685805,19.2791888,-99.0059861,13010
guadalupe ticoman,7350,gustavo a madero,cdmx,19.5203653,-99.1297762,19.5206355,-99.1276295,7350
santa maria aztahuacan ampliac,9500,iztapalapa,cdmx,19.3471603,-99.0321831,19.3479712,-99.0301617,9500
escuadron 201,9060,iztapalapa,cdmx,19.36340575,-99.11200904999998,19.3682422,-99.1110308,9060
san jose buenavista,9706,iztapalapa,cdmx,19.32393575,-99.03304995,19.3241927,-99.0343068,9706
miguel de la madrid hurtado,9698,iztapalapa,edomex,19.343130100000003,-99.0028398,19.3463264,-99.0039142,9698
hacienda las palmas i y ii,56535,ixtapaluca,cdmx,19.3018735,-98.8930006,19.3018946,-98.8937826,56535
granjas valle de guadalupe sec,55270,ecatepec de morelos,cdmx,19.5063812,-99.0609453,19.5048926,-99.0598732,55270
san miguel xico,56613,valle de chalco solidaridad,edomex,19.25310235,-98.9556307,19.2715274,-98.9521357,56613
san bernabe ocotepec,10300,la magdalena contreras,cdmx,19.3149634,-99.25790265,19.313697,-99.2577715,10300
tlazala,56529,la paz,cdmx,19.3805251,-98.94348455,19.3806233,-98.9435092,56529
san jose ticoman,7340,gustavo a madero,cdmx,19.50531565,-99.1327082,19.5049184,-99.1324714,7340
las americas,55076,ecatepec de morelos,cdmx,19.5862577,-99.01102695,19.5837531,-99.0156554,55076
vista hermosa,55028,ecatepec de morelos,edomex,19.6073634,-99.06716445,19.6091894,-99.0667845,55028
electra,54060,tlalnepantla de baz,edomex,19.5272469,-99.2160959,19.5272469,-99.2160959,54060
metropolitana segunda seccion,57740,nezahualcoyotl,cdmx,19.3918575,-99.02792655,19.3930133,-99.0280892,57740
paseos de tultepec ii,54984,tultepec,edomex,19.666319100000003,-99.13816205,19.6632398,-99.1354457,54984
rancho santa elena,54850,cuautitlan,edomex,19.6706526,-99.1512495,19.6706526,-99.1512495,54850
aguilera,2900,azcapotzalco,edomex,19.47266225,-99.15592955,19.4724349,-99.1556476,2900
jacarandas,9280,iztapalapa,cdmx,19.3465571,-99.05342875,19.3468715,-99.0522715,9280
san simon culhuacan,9800,iztapalapa,edomex,19.335181,-99.1030707,19.3355476,-99.1020413,9800
barrio san antonio culhuacan,9800,iztapalapa,cdmx,19.3431027,-99.1124333,19.3431027,-99.1124333,9800
juventino rosas,8700,iztacalco,cdmx,19.3911168,-99.10847775,19.3919522,-99.1082647,8700
alfredo del mazo,56619,valle de chalco solidaridad,cdmx,19.30719025,-98.94300355,19.3065926,-98.9431642,56619
san miguel teotongo seccion la,9630,iztapalapa,cdmx,19.34561415,-98.9880097,19.3434287,-98.9880319,9630
ahuehuetes,7189,gustavo a madero,cdmx,19.5455948,-99.1308262,19.5462484,-99.131088,7189
nicolas bravo,55296,ecatepec de morelos,edomex,19.488624700000003,-99.03262205,19.4889432,-99.0325796,55296
cerro grande,52920,atizapan de zaragoza,edomex,19.5815441,-99.21769045,19.5815902,-99.2182913,52920
ejercito de oriente  ii,9230,iztapalapa,cdmx,19.371001799999995,-99.03072955,19.3706542,-99.0303039,9230
unidad habitacional 6aseccion,7918,gustavo a madero,edomex,19.4664076,-99.0657511,19.4664076,-99.0657511,7918
campestre potrero,9637,iztapalapa,edomex,19.3312304,-98.9780119,19.3312304,-98.9780119,9637
lomas altas de padierna,14740,tlalpan,cdmx,19.27321695,-99.2261238,19.2733122,-99.2266013,14740
santiago ahuizotla,2750,azcapotzalco,cdmx,19.47744135,-99.21010189999998,19.47811,-99.2106745,2750
el piru 2a ampliacion,1230,alvaro obregon,cdmx,19.378681,-99.2422625,19.378498,-99.2432239,1230
san luis tlaxialtemalco,16610,xochimilco,cdmx,19.2606438,-99.0350213,19.2569253,-99.0391431,16610
martires de rio blanco,53780,naucalpan de juarez,cdmx,19.44423515,-99.2531632,19.4442111,-99.2543075,53780
obrera,6800,cuauhtemoc,cdmx,19.4148933,-99.1391431,19.4139923,-99.1386972,6800
jardines de chalco,56607,chalco,cdmx,19.25928485,-98.9156686,19.2585507,-98.9162558,56607
independencia,56617,valle de chalco solidaridad,cdmx,19.30038005,-98.93478515,19.3004022,-98.9341937,56617
san miguel,9360,iztapalapa,cdmx,19.3566198,-99.07641365,19.3579802,-99.0806088,9360
san salvador atenco,56300,atenco,edomex,19.5555371,-98.915581,19.5561338,-98.9190152,56300
puebla,15020,venustiano carranza,cdmx,19.4099172,-99.0822225,19.4101783,-99.0826827,15020
pueblo la candelaria,4380,coyoacan,cdmx,19.3313287,-99.14842445,19.3303807,-99.1463071,4380
dr. jorge jimenez cantu,54190,tlalnepantla de baz,edomex,19.536974,-99.0934502,19.5385926,-99.0930528,54190
lomas lindas ii seccion,52947,atizapan de zaragoza,edomex,19.5794545,-99.25504709999998,19.5800558,-99.2553467,52947
pedregal de san nicolas 4a sec,14100,tlalpan,cdmx,19.276852899999994,-99.2430544,19.2768766,-99.242829,14100
pedregal de san nicolas primer,14100,tlalpan,cdmx,19.2944697,-99.2363877,19.294348,-99.2328344,14100
union de guadalupe,56606,chalco,edomex,19.28399825,-98.9093457,19.2839362,-98.9093578,56606
santa maria nativitas,16450,xochimilco,cdmx,19.24332235,-99.09547425,19.2454791,-99.09167,16450
bosques de la hacienda 1a secc,54715,cuautitlan izcalli,edomex,19.68425805,-99.21472115,19.6839149,-99.2141022,54715
valle de los reyes,56430,la paz,cdmx,19.3662857,-98.9732915,19.3662819,-98.972843,56430
san pedro martir,14650,tlalpan,cdmx,19.26538355,-99.17236705,19.265582,-99.1711842,14650
granjas esmeralda,9810,iztapalapa,cdmx,19.35352055,-99.11428785,19.3533722,-99.113797,9810
ampliacion petrolera,2730,azcapotzalco,cdmx,19.4803804,-99.1914887,19.4797986,-99.1919819,2730
ano de juarez,16610,xochimilco,cdmx,19.25801325,-99.03527775,19.2588156,-99.0340356,16610
los heroes tecamac,55763,tecamac,cdmx,19.6234483,-99.0208294,19.6247518,-99.0211813,55763
vasco de quiroga,7440,gustavo a madero,cdmx,19.49394885,-99.09503865,19.4950848,-99.0937441,7440
jardines de morelos,55070,ecatepec de morelos,edomex,19.6022094,-99.0021194,19.6019963,-99.0046048,55070
unidad vicente guerrero,9200,iztapalapa,cdmx,19.3574506,-99.0579727,19.3578178,-99.0543447,9200
tierra unida,10369,la magdalena contreras,cdmx,19.3027315,-99.2700556,19.3024043,-99.2698965,10369
ampliacion providencia,7560,gustavo a madero,cdmx,19.478199,-99.06981045,19.478583,-99.0702403,7560
adolfo lopez mateos,53070,naucalpan de juarez,edomex,19.4751417,-99.236961,19.4743994,-99.2364706,53070
jardin balbuena,15900,venustiano carranza,edomex,19.416686,-99.10702665,19.4142597,-99.1041157,15900
benito juarez (la aurora),57000,nezahualcoyotl,cdmx,19.4121976,-98.997883,19.4121976,-98.997883,57000
citlalcoatl,55747,tecamac,edomex,19.67096595,-98.95677995,19.6709559,-98.9566343,55747
campestre churubusco,4200,coyoacan,cdmx,19.34776625,-99.13627505,19.3434226,-99.1359301,4200
lomas del cadete,53719,naucalpan de juarez,edomex,19.4356976,-99.2734533,19.4358535,-99.2737076,53719
la magdalena petlacalco,14480,tlalpan,cdmx,19.23433875,-99.17910965,19.2330537,-99.1781383,14480
ojo de agua,55770,tecamac,cdmx,19.68665335,-99.0242525,19.672206,-99.0156554,55770
san rafael chamapa,53660,naucalpan de juarez,cdmx,19.4575508,-99.2572251,19.457712,-99.2567323,53660
san francisco chimalpa,53650,naucalpan de juarez,cdmx,19.43875065,-99.34337255,19.4390545,-99.3438981,53650
pueblo nuevo alto,10640,la magdalena contreras,cdmx,19.304084,-99.2506442,19.2991128,-99.2550003,10640
valle gomez,15210,venustiano carranza,cdmx,19.456788600000003,-99.11904005,19.456993,-99.1186381,15210
bo.reyes,54660,coyotepec,edomex,19.775573,-99.20721635,19.7752211,-99.2072126,54660
jardines de casa nueva,55430,ecatepec de morelos,edomex,19.55200845,-99.04396955,19.551344,-99.0446706,55430
juarez pantitlan,57460,nezahualcoyotl,cdmx,19.40333565,-99.0521686,19.4034231,-99.0557268,57460
venustiano carranza,15820,venustiano carranza,cdmx,19.41605805,-99.12463705,19.415461,-99.1241711,15820
las aguilas,57900,nezahualcoyotl,edomex,19.38015495,-99.0023618,19.3795136,-99.0032236,57900
lomas de padierna,14240,tlalpan,cdmx,19.2856144,-99.22133209999998,19.2919642,-99.2217537,14240
valle ceylan,54150,tlalnepantla de baz,edomex,19.5419822,-99.18113355,19.538717,-99.1806674,54150
san pedro zacatenco,7360,gustavo a madero,cdmx,19.5066481,-99.1202324,19.5069515,-99.1214045,7360
pueblo nuevo,56644,chalco,edomex,19.2744494,-98.85276795,19.2735614,-98.8500594,56644
ejidos de san pedro martir,14640,tlalpan,cdmx,19.2716806,-99.154803,19.2716806,-99.154803,14640
rancho la luz,55743,tecamac,cdmx,19.73270635,-98.9699987,19.7342467,-98.9693914,55743
barrio tlacoyaque,1859,alvaro obregon,cdmx,19.3223229,-99.26806175,19.3219677,-99.2688571,1859
isidro fabela,14030,tlalpan,cdmx,19.3003759,-99.1736279,19.3003718,-99.1719095,14030
loma de buenavista,56338,chimalhuacan,edomex,19.3849189,-98.9186063,19.3849189,-98.9186063,56338
20 de noviembre,15300,venustiano carranza,cdmx,19.44443235,-99.10897635,19.4449916,-99.1082647,15300
profopec (poligono ii),55158,ecatepec de morelos,edomex,19.52538,-99.01679,19.52538,-99.01679,55158
la cruz,10800,la magdalena contreras,cdmx,19.3085788,-99.2338233,19.3082319,-99.2349122,10800
san juan de aragon vii seccion,7910,gustavo a madero,cdmx,19.4696889,-99.07556405,19.4702354,-99.0750788,7910
paraje san juan,9830,iztapalapa,cdmx,19.3414197,-99.0735472,19.3414197,-99.0735472,9830
los heroes tecamac ii,55764,tecamac,edomex,19.63306455,-99.02821895,19.6362098,-99.0380623,55764
herreros,56334,chimalhuacan,edomex,19.4334275,-98.9432852,19.4326251,-98.9424741,56334
tlalcoligia,14630,tlalpan,cdmx,19.27563755,-99.1664024,19.2741415,-99.16637310000002,14630
citlalli,9660,iztapalapa,cdmx,19.342292800000003,-99.0227953,19.3431918,-99.0225628,9660
ahuizotla (santiago ahuizotla),53378,naucalpan de juarez,cdmx,19.46998105,-99.21217625,19.4691298,-99.2134442,53378
tepanquiahuac,54783,teoloyucan,edomex,19.74519055,-99.18088045,19.7501857,-99.1781383,54783
pueblo de santa ursula coapa,4650,coyoacan,cdmx,19.3076966,-99.1495856,19.3082873,-99.1463071,4650
ermita zaragoza,9180,iztapalapa,edomex,19.36437605,-98.9984541,19.3650524,-98.997699,9180
los heroes tecamac,55763,tecamac,edomex,19.6234483,-99.0208294,19.6247518,-99.0211813,55763
santa anita,8300,iztacalco,edomex,19.40166345,-99.11994475,19.4000964,-99.1220962,8300
miguel hidalgo,55490,ecatepec de morelos,edomex,19.53408425,-99.05156825,19.5363277,-99.0501985,55490
barrio san lorenzo,16040,xochimilco,edomex,19.2708546,-99.09570425,19.268769,-99.0972012,16040
cosmopolita,2670,azcapotzalco,edomex,19.47475385,-99.16330105,19.4739084,-99.1629131,2670
santa ana poniente,13300,tlahuac,cdmx,19.3028294,-99.0375981,19.2997134,-99.0377612,13300
lopez portillo,13410,tlahuac,cdmx,19.30193245,-99.02157335,19.3021669,-99.0216994,13410
canutillo 3a seccion,1560,alvaro obregon,cdmx,19.36205,-99.22996395,19.36205,-99.2299639,1560
los heroes tecamac ii,55764,tecamac,cdmx,19.63306455,-99.02821895,19.6362098,-99.0380623,55764
paseos de tultepec ii,54984,tultepec,cdmx,19.666319100000003,-99.13816205,19.6632398,-99.1354457,54984
san mateo xalpa,16030,xochimilco,cdmx,19.26569535,-99.1225806,19.2644415,-99.1248628,16030
mirador ii,14748,tlalpan,cdmx,19.2708305,-99.2230591,19.2708305,-99.2230591,14748
c.t.m. el risco,7090,gustavo a madero,cdmx,19.5092746,-99.0955998,19.5103835,-99.0972012,7090
nicolas bravo,55296,ecatepec de morelos,cdmx,19.4882519,-99.03084555,19.4889432,-99.0325796,55296
nuevo paseo de san agustin,55130,ecatepec de morelos,edomex,19.527266,-99.0365203,19.527266,-99.0365203,55130
heroes de padierna,14200,tlalpan,cdmx,19.28528385,-99.2198642,19.2863543,-99.2162139,14200
benito juarez barron,54469,nicolas romero,edomex,19.60514385,-99.3067732,19.6057155,-99.3076688,54469
narciso mendoza,14390,tlalpan,cdmx,19.28815285,-99.12702425,19.2886258,-99.1272845,14390
torres de padierna,14209,tlalpan,cdmx,19.2812567,-99.2282792,19.2806046,-99.2279864,14209
lindavista vallejo i seccion,7720,gustavo a madero,edomex,19.5008358,-99.1537169,19.501201,-99.1549556,7720
estrella del sur,9820,iztapalapa,cdmx,19.3511421,-99.09871225,19.3537882,-99.1054986,9820
el rosal,10600,la magdalena contreras,cdmx,19.31018315,-99.249881,19.3089306,-99.250151,10600
moctezuma 2a seccion,15530,venustiano carranza,cdmx,19.4324049,-99.0974964,19.4322179,-99.098584,15530
tacuba,11410,miguel hidalgo,cdmx,19.4581211,-99.1903548,19.4556664,-99.1885208,11410
jardin balbuena,15900,venustiano carranza,cdmx,19.416686,-99.10702665,19.4142597,-99.1041157,15900
cebadales primera seccion,54858,cuautitlan,edomex,19.6711768,-99.1679026,19.6710886,-99.1684492,54858
las huertas 3a seccion,53427,naucalpan de juarez,edomex,19.4600989,-99.2894912,19.4600989,-99.2894912,53427
santiago tepalcatlalpan,16200,xochimilco,cdmx,19.25174145,-99.11960705,19.2469068,-99.1220962,16200
san pedro potzohuacan,55744,tecamac,edomex,19.7543501,-98.9660467,19.7543501,-98.9660467,55744
lazaro cardenas 3ra. seccion,54189,tlalnepantla de baz,cdmx,19.5454501,-99.1146844,19.5449133,-99.113797,54189
agricola metropolitana,13280,tlahuac,cdmx,19.29011195,-99.0525039,19.291593,-99.0529626,13280
reforma social,11650,miguel hidalgo,cdmx,19.431989,-99.216801,19.4313193,-99.2182913,11650
almoloya de juarez,50285,toluca,edomex,19.3516569,-99.71440644999998,19.3514983,-99.714495,50285
campestre guadalupana,57120,nezahualcoyotl,edomex,19.4839073,-99.0584582,19.4828565,-99.0584911,57120
san miguel atlamajac,55998,temascalapa,edomex,19.74908715,-98.9326462,19.7477777,-98.93333330000002,55998
santa barbara,54713,cuautitlan izcalli,edomex,19.71721915,-99.18516,19.7156221,-99.18304,54713
ejercito de oriente zona penon,9239,iztapalapa,cdmx,19.36855485,-99.0283514,19.3694381,-99.0280892,9239
barrio san juan,16000,xochimilco,cdmx,19.2569518,-99.0316894,19.2569518,-99.0316894,16000
el mirador,9800,iztapalapa,cdmx,19.33766435,-99.1027801,19.3380389,-99.1037699,9800
benito juarez xalostoc,55340,ecatepec de morelos,cdmx,19.5227517,-99.07396595,19.5199155,-99.068858,55340
paulino navarro,6870,cuauhtemoc,cdmx,19.41118545,-99.13109735,19.4122358,-99.1297045,6870
francisco villa,9720,iztapalapa,cdmx,19.3388083,-99.05809385,19.3376878,-99.0591821,9720
tepalcates,9210,iztapalapa,edomex,19.39153085,-99.0537341,19.3916358,-99.0557268,9210
cuaxoxoca,54786,teoloyucan,edomex,19.75158185,-99.19438105,19.7523505,-99.1933664,54786
adolfo lopez mateos,54715,cuautitlan izcalli,edomex,19.68550945,-99.2237447,19.6856752,-99.222351,54715
san lorenzo totolinga 2a secci,53426,naucalpan de juarez,cdmx,19.457365049999996,-99.2630952,19.4574353,-99.2631203,53426
mexico,57620,nezahualcoyotl,edomex,19.40270695,-99.043136,19.4033416,-99.04259770000002,57620
ampliacion los reyes,9849,iztapalapa,cdmx,19.3451999,-99.1030742,19.3450881,-99.1027327,9849
lomas de san isidro 3ra seccio,56516,la paz,edomex,19.3484258,-98.94289505,19.3500959,-98.9424741,56516
bosques de aragon,57170,nezahualcoyotl,cdmx,19.4691601,-99.0493911,19.4641835,-99.0488165,57170
san luis tecuahutitlan,55995,temascalapa,edomex,19.7658913,-98.88653705,19.7650043,-98.8861255,55995
