SUS_COL,SUS_CP,SUS_DEL,NOM_ENT,lat_centro,lng_centro,lat_principal,lng_principal,postal_code_api
corredor industrial toluca ler,52004,lerma,cdmx,19.380491900000003,-99.5712211,19.3864642,-99.5708618,50233
san pedro miltenco,55790,nextlalpan,cdmx,19.73926665,-99.0730924,19.7415859,-99.0723139,55793
la unidad huitzizilapan,52059,lerma,edomex,19.42392115,-99.3960741,19.4236692,-99.3957566,53659
del rosario,56900,amecameca,edomex,19.1247122,-98.7634127,19.1251956,-98.7639503,56904
la loma (la loma san isidro),56070,tepetlaoxtoc,edomex,19.5883852,-98.8274232,19.5890194,-98.8276618,56075
la hera,56070,tepetlaoxtoc,cdmx,19.3271367,-99.2597525,19.3271248,-99.2598549,1860
las palmas tercera etapa,56535,ixtapaluca,cdmx,19.3035402,-98.8866229,19.3035402,-98.8866229,56538
pemex,57785,tonanitla,edomex,19.692845,-99.0532749,19.692845,-99.0532749,55785
palomar maquixco,55845,teotihuacan,edomex,19.6844401,-98.8966474,19.6844401,-98.8966474,55840
san sebastian,56030,chiautla,edomex,19.51169775,-98.86368385,19.5109721,-98.8631563,56130
santa teresa 8,54695,huehuetoca,edomex,19.86864,-99.23393,19.86864,-99.23393,54694
san martin,56975,atlautla,cdmx,19.03009995,-98.78074265,19.0294848,-98.77841,56970
valle de anahuac seccion a,55210,ecatepec de morelos,cdmx,19.5266599,-99.05745445,19.5267217,-99.05728,55330
bosques de tequisistlan,56027,tezoyuca,edomex,19.5987266,-98.9422021,19.5966042,-98.9402176,56020
la concepcion de los bados,50740,ixtlahuaca,edomex,19.5687757,-99.7533672,19.5687757,-99.7533672,50783
endonica,54570,jilotzingo,edomex,19.49207655,-99.35515805,19.4921454,-99.3550888,54574
santa teresa 4 y 4 bis,54695,huehuetoca,cdmx,19.3271304,-99.2841975,19.3271304,-99.2841975,1830
fraccionamiento nuevo paseos d,55635,zumpango,cdmx,19.8027524,-99.0601829,19.8027379,-99.0601272,55607
lazaro cardenas 2a seccion,86287,centro,cdmx,19.539867450000003,-99.1217636,19.5385988,-99.1220962,54189
el arbolillo ctm,7269,gustavo a madero,cdmx,19.5089161,-99.0980878,19.5089161,-99.0980878,7090
san pablo 2,9640,iztapalapa,cdmx,19.31529655,-99.0431171,19.3152951,-99.0431267,9750
huizachera,62731,yautepec,cdmx,18.8824283,-99.0722896,18.8834988,-99.0730051,62733
san pedro,50900,almoloya de juarez,edomex,19.4038203,-99.77309635,19.4037887,-99.7713541,50903
lomas de zolotepec ( la loma ),52065,xonacatlan,edomex,19.42091025,-99.4844559,19.4204344,-99.4860234,52073
alborada jaltenco ctm iv,55780,jaltenco,cdmx,19.6611413,-99.0661442,19.6611413,-99.0661442,55783
santiago zula,56650,temamatla,edomex,19.21895945,-98.8911814,19.2188888,-98.8908333,56653
loma larga (barrio de loma lar,55613,zumpango,edomex,19.7972863,-99.1021819,19.7972863,-99.1021819,55600
santa rosa,55615,zumpango,edomex,19.83008985,-99.0793127,19.8305207,-99.0793632,55614
santa teresa ix,54680,huehuetoca,cdmx,19.8658207,-99.2234851,19.8658207,-99.2234851,54694
san juan atzacualoya,57520,tlalmanalco,cdmx,19.2009947,-98.77934135,19.2019288,-98.7770328,56720
santa maria acolman,55878,acolman,edomex,19.63922425,-98.9074436,19.6420614,-98.9107373,55870
san francisco jolalpan,56095,tepetlaoxtoc,edomex,19.5742902,-98.8502536,19.5742902,-98.8502536,56070
villas trabajadores del gobier,13278,tlahuac,cdmx,19.2801819,-99.0544789,19.2801819,-99.0544789,16634
tolteca teopan,56096,tepetlaoxtoc,edomex,19.55824545,-98.84331935,19.5613888,-98.8441666,56078
el dorado,54680,huehuetoca,edomex,19.820601,-99.2048994,19.820601,-99.2048994,54684
el progreso tlajuyaca,55418,ecatepec de morelos,edomex,19.6143058,-99.077831,19.6143058,-99.077831,55017
la viga (cerro loco),53658,naucalpan de juarez,cdmx,19.42642675,-99.3702697,19.4249638,-99.3707772,53659
santa teresa 1,54680,huehuetoca,cdmx,19.8392245,-99.230441,19.8392245,-99.230441,54694
ahuacatitlan ( la providencia,50413,temascalcingo,edomex,19.9137559,-100.0107802,19.9137559,-100.0107802,50400
san nicolas cazulco,10900,la magdalena contreras,cdmx,19.29309,-99.25639,19.29309,-99.25639,10643
viveros del valle,54060,tlalnepantla de baz,edomex,19.5294259,-99.2170167,19.5294259,-99.2170167,54080
fracc. la alborada,54880,cuautitlan,edomex,19.6888683,-99.1480105,19.6888683,-99.1480105,54803
nezahualcoyotl tercera seccion,57750,nezahualcoyotl,edomex,19.3678267,-99.0238785,19.3678267,-99.0238785,9239
san juan tomasquillo herradura,52680,xalatlaco,cdmx,19.1706752,-99.40029525,19.1721876,-99.4047278,52688
santa teresa 3 y 3 bis,54695,huehuetoca,cdmx,19.3271306,-99.2842276,19.3271306,-99.2842276,1830
prados de san francisco,55790,nextlalpan,edomex,19.7229183,-99.08543585,19.7219285,-99.0819914,55796
minas cristo rey,1419,alvaro obregon,cdmx,19.38892815,-99.20141355,19.3883602,-99.2013277,1150
belen,55900,otumba,edomex,19.637304200000003,-98.7977798,19.6375491,-98.7969767,55927
las huertas de jesus primera s,74365,atlixco,cdmx,18.9232485,-98.4148939,18.9232512,-98.4148778,74210
presidente madero,2430,azcapotzalco,edomex,19.49621935,-99.2018938,19.4955109,-99.2016738,2420
san miguel,55628,zumpango,edomex,19.8036113,-99.0907434,19.8026668,-99.0889046,55600
santa maria maquixco,55840,teotihuacan,cdmx,19.6704394,-98.8695894,19.6704394,-98.8695894,55800
los tejocotes,52684,xalatlaco,edomex,19.1721937,-99.4835919,19.1722363,-99.4838389,52500
sauces 2,55269,ecatepec de morelos,edomex,19.51112925,-99.02258700000002,19.510797,-99.0229082,55267
el capulin,56713,tlalmanalco,cdmx,19.2060651,-98.8011942,19.2065452,-98.8021215,56700
atlatongo,55838,teotihuacan,cdmx,19.6726245,-98.9018503,19.6726245,-98.9018503,55820
santa isabel ixtapan,56300,atenco,edomex,19.584311300000003,-98.94548165,19.5859308,-98.9424741,56314
jose antonio alzate,56803,ozumba,edomex,19.05000585,-98.7888765,19.0503516,-98.7887399,56800
infonavit,52004,lerma,edomex,19.2913246,-99.5100214,19.2913246,-99.5100214,52000
villa de las flores 2a seccion,55710,coacalco de berriozabal,cdmx,19.66209,-99.09741,19.66209,-99.09741,54930
ejidos de san lucas,56030,chiautla,edomex,19.5969055,-98.8890697,19.5969055,-98.8890697,56035
la loma (la loma san isidro),56093,tepetlaoxtoc,edomex,19.5883852,-98.8274232,19.5890194,-98.8276618,56075
anselmo granados,56740,tlalmanalco,edomex,19.21310125,-98.74553555,19.2128799,-98.7453091,56746
tecuatitla (colonia nueva tecu,57680,tenango del aire,edomex,19.1483261,-98.8616357,19.1481391,-98.8614329,56786
jopoy,92006,panuco,edomex,22.3940792,-98.3095105,22.3961245,-98.3091695,92019
santa maria coatlan,55835,teotihuacan,edomex,19.6819629,-98.8378102,19.6819629,-98.8378102,55824
hacienda las misiones,54687,huehuetoca,edomex,19.8403821,-99.1979154,19.8403821,-99.1979154,54685
culhuacan ctm seccion iii,4480,coyoacan,cdmx,19.3441831,-99.1167039,19.3441831,-99.1167039,4260
frentes,9225,iztapalapa,cdmx,19.37447,-99.05418,19.37447,-99.05418,9208
culhuacan ctm seccion viii,4909,coyoacan,cdmx,19.3441831,-99.1167039,19.3441831,-99.1167039,4260
santa cruz del monte,54786,coyotepec,edomex,19.7653543,-99.21773395,19.7651916,-99.2176854,54667
san francisco jolanpan,56095,tepetlaoxtoc,edomex,19.5742902,-98.8502536,19.5742902,-98.8502536,56070
acolco,54770,teoloyucan,edomex,19.75064595,-99.18711845,19.7511615,-99.1878286,54786
casa nueva,54680,huehuetoca,edomex,19.8334788,-99.2104045,19.8333333,-99.2094444,54685
la ascencion,56005,tezoyuca,cdmx,19.5902211,-98.9080161,19.5902211,-98.9080161,56000
barrio san juan,55600,zumpango,cdmx,19.7586911,-99.15749,19.7578494,-99.1580693,54783
san mateo xoloc,54600,tepotzotlan,edomex,19.7066455,-99.2543833,19.706739,-99.2540741,54602
bosques de tequisistlan,56027,tezoyuca,cdmx,19.5987266,-98.9422021,19.5966042,-98.9402176,56020
privada diamante,43804,tizayuca,cdmx,19.83536235,-98.9735797,19.8353322,-98.9736196,43803
ejidos de la resurrecion,56216,texcoco,edomex,19.52668195,-98.8672874,19.526919,-98.8686715,56217
presa del rey,55985,temascalapa,edomex,19.86074215,-98.90472765,19.8613892,-98.9045295,55989
libertad 1a. seccion,54407,nicolas romero,edomex,19.59359915,-99.28266215,19.5937506,-99.2829056,54473
santa teresa viii,54695,huehuetoca,edomex,19.8685,-99.23402,19.8685,-99.23402,54694
real de costitlan i,56386,chicoloapan de juarez,edomex,19.40951,-98.8968522,19.40951,-98.8968522,56370
santa teresa 7,54680,huehuetoca,cdmx,19.841641,-99.2383033,19.841641,-99.2383033,54694
rinconada cuautitlan,54715,cuautitlan izcalli,cdmx,19.6805145,-99.2150736,19.6805145,-99.2150736,54714
ixquitlan,56033,chiautla,edomex,19.5730508,-98.8788243,19.5730508,-98.8788243,56030
7ma etapa ivo fedecasa el reti,68296,santa maria del tule,cdmx,17.044081900000002,-96.63120485,17.0447413,-96.6330819,68297
paraje zacatepec,9560,iztapalapa,cdmx,19.3514817,-99.00779915,19.3516062,-99.0080208,9608
santo tomas teoloyucan,54783,teoloyucan,edomex,19.7628771,-99.1675279,19.7628771,-99.1675279,54770
la pastoria,56300,atenco,edomex,19.54187285,-98.90599955,19.5418818,-98.907215,56304
ampliacion jardines de san bar,55644,zumpango,cdmx,19.2038452,-99.0659279,19.2038452,-99.0659279,12252
santa teresa 3,54680,huehuetoca,cdmx,19.8368899,-99.2462242,19.8368899,-99.2462242,54694
hacienda de san juan de tlalpa,14370,tlalpan,cdmx,19.28981095,-99.14331625,19.2904015,-99.1431939,14377
la ascencion,56005,tezoyuca,edomex,19.5902211,-98.9080161,19.5902211,-98.9080161,56000
san agustin i,52149,metepec,edomex,19.2549435,-99.5952575,19.2549435,-99.5952575,52140
lomas de san juan,54668,coyotepec,edomex,19.20957845,-99.46225445,19.2087567,-99.4620402,52710
la cabecera,50653,san felipe del progreso,edomex,19.7062779,-99.945348,19.7062779,-99.945348,50640
delegacion politica venustiano,15909,venustiano carranza,edomex,19.415727,-99.1203053,19.415727,-99.1203053,15960
ampliacion el tesoro,54957,tultitlan,edomex,19.5897721,-99.1653352,19.5897721,-99.1653352,54769
margarita moran,56589,ixtapaluca,edomex,19.33551245,-98.926699,19.3354593,-98.9267576,56566
san pedro,8220,iztacalco,cdmx,19.41865905,-99.06040235,19.4186509,-99.0602963,8100
la joyita,56350,chimalhuacan,cdmx,19.38056165,-98.90590945,19.3805116,-98.9059543,56338
fraccionamiento cedros 4000,52004,lerma,cdmx,19.3124855,-99.537272,19.3124855,-99.537272,50200
chalco de diaz covarrubias cen,56647,chalco,edomex,19.26345,-98.89493,19.26345,-98.89493,56600
santa teresa 7,54680,huehuetoca,edomex,19.841641,-99.2383033,19.841641,-99.2383033,54694
barrio reyes,54660,coyotepec,edomex,19.7837562,-99.20297,19.7837562,-99.20297,54665
chimalpa,55885,acolman,edomex,19.63922425,-98.9074436,19.6420614,-98.9107373,55870
fraccionamiento florencia priv,43806,tizayuca,cdmx,19.8334572,-98.99922225,19.8333399,-98.9992975,43807
granjas el arenal,56300,atenco,cdmx,19.59016325,-98.9720353,19.5904536,-98.9700817,56310
atlacholoaya,62790,xochitepec,cdmx,18.7445519,-99.2254898,18.7431899,-99.2251991,62793
unidad familiar c.t.c. de zump,55605,zumpango,edomex,19.8282409,-99.0768595,19.8282409,-99.0768595,55600
vicente guerrero 2a. seccion,54425,nicolas romero,edomex,19.6159883,-99.3328393,19.6159883,-99.3328393,54435
lomas de tepeolulco,54190,tlalnepantla de baz,cdmx,19.5528387,-99.09727315,19.5516468,-99.0972012,54193
san lorenzo huitzizilapan,52020,lerma,edomex,19.3975882,-99.46964845,19.3964256,-99.466573,52050
alborada jaltenco ctm xi,55780,jaltenco,edomex,19.6611413,-99.0661442,19.6611413,-99.0661442,55783
el mirador 2a seccion,14748,tlalpan,cdmx,19.26808815,-99.17536315,19.2680882,-99.1753631,14650
la laguna 21,55010,ecatepec de morelos,cdmx,19.5283157,-99.0565697,19.5282605,-99.0567634,55330
estrella,7059,gustavo a madero,cdmx,19.56139925,-99.140124,19.5613559,-99.14012,7130
los cedros i y ii,55718,coacalco de berriozabal,edomex,19.64004005,-99.09979405,19.6400741,-99.0998092,55710
santa teresa 3,54695,huehuetoca,edomex,19.8368899,-99.2462242,19.8368899,-99.2462242,54694
ex hacienda de paula,55980,temascalapa,edomex,19.801184,-98.9267721,19.801184,-98.9267721,55997
ejidos de san miguel,52910,atizapan de zaragoza,edomex,19.6049445,-99.2367517,19.6064874,-99.2356048,52928
ex-hacienda el pedregal,52918,atizapan de zaragoza,edomex,19.5769699,-99.259413,19.5769699,-99.259413,52916
san jose del rincon,50677,san jose del rincon,edomex,19.65887075,-100.1608962,19.659508,-100.1605217,50660
santiago,56805,ozumba,edomex,19.0372595,-98.80283305,19.0377785,-98.8052707,56800
profopec iv (poligono iv el ce,55127,ecatepec de morelos,edomex,19.519977,-99.0794602,19.519977,-99.0794602,55340
san andres de las peras,56085,tepetlaoxtoc,edomex,19.55613935,-98.7890956,19.5558333,-98.7913888,56086
de los deportes,55830,teotihuacan,edomex,19.684296850000003,-98.89006795,19.6842553,-98.8900746,55840
california,56037,chiautla,edomex,19.5474541,-98.8749995,19.5477032,-98.875135,56030
santiago zacualuca,55825,teotihuacan,cdmx,19.6983798,-98.92884615,19.698219,-98.928708,55846
conj hab nueva villas de la la,55615,zumpango,cdmx,19.8389131,-99.0913934,19.8389131,-99.0913934,55614
la trinidad,55900,otumba,cdmx,19.6975809,-98.7454064,19.6975665,-98.7453218,55913
ermita zaragoza,180,iztapalapa,cdmx,19.36437605,-98.9984541,19.3650524,-98.997699,9180
salitrillo huehuetoca,54685,huehuetoca,edomex,19.82767605,-99.20366425,19.8273946,-99.203708,54684
paseos de san juan,55600,zumpango,edomex,19.78277285,-99.0179027,19.7828622,-99.014274,55634
atlanta 1a seccion,54740,cuautitlan izcalli,edomex,19.63952655,-99.1975957,19.6396415,-99.197551,54750
cochotla,43060,atlapexco,cdmx,21.0086461,-98.42161575,21.0080476,-98.4217803,43063
santa maria,50000,zumpango,edomex,19.7904909,-99.09618035,19.7912207,-99.0965097,55606
la esmeralda,55600,zumpango,edomex,19.8119358,-98.9819784,19.8117823,-98.9818179,55630
la esperanza,95600,santiago jocotepec,cdmx,17.6704856,-95.8869738,17.67044,-95.8869994,68925
barrio ixtapalcalco,54660,coyotepec,cdmx,19.77105295,-99.19855845,19.7707119,-99.1982476,54666
granjas familiares acolman,55874,acolman,edomex,19.6232033,-98.9330174,19.6220019,-98.9286739,55885
tepetitlan emilio portes gil,50683,san felipe del progreso,edomex,19.645698600000003,-99.91862285,19.6447662,-99.9172776,50680
barrio ixtapalcalco,54660,coyotepec,edomex,19.77105295,-99.19855845,19.7707119,-99.1982476,54666
cuautitla,56650,temamatla,cdmx,19.2412005,-99.08891535,19.2411895,-99.0889515,16457
guadalupana,56650,temamatla,edomex,19.22217245,-98.9174511,19.2213868,-98.9168132,56620
san andres chiautla centro,56040,chiautla,edomex,19.5452532,-98.87559665,19.5449757,-98.8762554,56030
san martin,55853,san martin de las piramides,cdmx,19.7047165,-98.8349486,19.7047165,-98.8349486,55850
san pablo jolalpan,56090,tepetlaoxtoc,cdmx,19.5816843,-98.8546122,19.5816843,-98.8546122,56070
condominios maye,56130,texcoco,edomex,19.5356353,-98.8592236,19.5356353,-98.8592236,56216
san pablito,56270,chiconcuac,edomex,19.5656184,-98.905265,19.5655127,-98.9053055,56272
paseos del valle,55790,nextlalpan,edomex,19.6992309,-99.0780115,19.6992531,-99.078535,55796
san juan,56253,chiautla,cdmx,19.5490796,-98.87450845,19.5490472,-98.8759107,56030
jardines de tizayuca ii,43803,tizayuca,cdmx,19.8403676,-98.95233975,19.8389141,-98.9522068,43823
la guadalupana,54685,huehuetoca,edomex,19.85996935,-99.2259944,19.8601382,-99.2255625,54694
los aguiluchos,55796,nextlalpan,edomex,19.7269997,-99.0893118,19.7269997,-99.0893118,55790
rinconada del valle,50850,temoaya,edomex,19.4653884,-99.5940417,19.4653884,-99.5940417,50874
alamos iii,54800,cuautitlan,edomex,19.6726704,-99.1742485,19.6726704,-99.1742485,54870
santa teresa ii,54680,huehuetoca,edomex,19.8458805,-99.2350415,19.8458805,-99.2350415,54694
san lorenzo,56973,atlautla,edomex,19.02538165,-98.7759781,19.0255815,-98.7753113,56970
chimalpa viejo,53659,naucalpan de juarez,edomex,19.44948135,-99.34444815,19.4494239,-99.344505,53650
xochimiquia,54890,melchor ocampo,edomex,19.70909175,-99.12777565,19.7089003,-99.1279753,54893
ejidal san salvador,56303,atenco,edomex,19.5616204,-98.9281241,19.5617863,-98.9281193,56305
san marcos,16039,xochimilco,cdmx,19.26111145,-99.11209785,19.2621873,-99.1110308,16050
culhuacan ctm seccion vii,4489,coyoacan,edomex,19.3441831,-99.1167039,19.3441831,-99.1167039,4260
culhuacan ctm seccion vii,4489,coyoacan,cdmx,19.3441831,-99.1167039,19.3441831,-99.1167039,4260
san juan,56253,texcoco,edomex,19.5425268,-98.86927305,19.5416629,-98.8686715,56210
12 de diciembre,9870,iztapalapa,cdmx,19.29641645,-99.0633504,19.2964419,-99.0633736,9960
fraccionamiento citara,54680,huehuetoca,edomex,19.8730941,-99.2168469,19.8730941,-99.2168469,54696
prados de san francisco,55790,nextlalpan,cdmx,19.7229183,-99.08543585,19.7219285,-99.0819914,55796
tecuatitla (colonia nueva tecu,56783,tenango del aire,edomex,19.1483261,-98.8616357,19.1481391,-98.8614329,56786
san jose xalostoc,55360,ecatepec de morelos,cdmx,19.51050575,-99.07569995,19.5103746,-99.0754244,55369
palomar maquixco,55844,teotihuacan,edomex,19.6844401,-98.8966474,19.6844401,-98.8966474,55840
villa de las flores 2a seccion,55710,coacalco de berriozabal,edomex,19.66209,-99.09741,19.66209,-99.09741,54930
los reyes,55885,acolman,edomex,19.63922425,-98.9074436,19.6420614,-98.9107373,55870
guelatao benito juarez,9229,iztapalapa,cdmx,19.385144,-99.035655,19.385144,-99.035655,9230
santa lucia,2160,azcapotzalco,cdmx,19.4779094,-99.1926713,19.4779094,-99.1926713,2760
los heroes ecatepec seccion ii,55023,ecatepec de morelos,edomex,19.5565326,-99.03788,19.55656,-99.0378276,55100
unidad ejercito constitucional,9220,iztapalapa,cdmx,19.331340750000003,-99.01237465,19.3314537,-99.0123718,9640
agua azul,57500,benito juarez,cdmx,19.3674216,-99.1776987,19.3674216,-99.1776987,3230
san nicolas tolentino,9850,iztapalapa,cdmx,19.31431385,-99.08804165,19.3141429,-99.0882132,9880
fraccionamiento santa teresa i,54695,huehuetoca,edomex,19.8400847,-99.2344048,19.8400847,-99.2344048,54694
sauces coalicion,55269,ecatepec de morelos,edomex,19.51559295,-99.0211917,19.5152876,-99.0215267,55268
san antonio,52065,xonacatlan,cdmx,19.41413795,-99.51198785,19.4143249,-99.5130279,52060
nueva villas de la laguna,55615,zumpango,edomex,19.8348113,-99.0924165,19.8342184,-99.0923244,55614
los heroes iii seccion,50246,toluca,cdmx,19.2921695,-99.5815758,19.2921695,-99.5815758,50245
los sauces i,50210,toluca,edomex,19.3086532,-99.61534475,19.3086932,-99.6157809,50017
estado de hidalgo,1530,alvaro obregon,cdmx,19.3642791,-99.2431904,19.364121,-99.2435703,1520
los encinos,30866,tuxtla chico,cdmx,14.883331,-92.23853,14.883331,-92.23853,30870
alvaro obregon,55996,temascalapa,cdmx,19.82416495,-98.9003912,19.8234994,-98.9006639,55980
las pedas,9750,iztapalapa,edomex,19.0096883,-99.9423072,19.0096883,-99.9423072,51346
san marcos neplantla,870,acolman,edomex,19.66635755,-98.93236615,19.6680587,-98.9334124,55887
viveros de coatectlan,14470,tlalpan,cdmx,19.245027800000003,-99.1535146,19.2446122,-99.1532259,14479
molinitos,54335,villa del carbon,edomex,19.67366755,-99.4334838,19.6748849,-99.4323722,54334
barrio santiago,54667,coyotepec,cdmx,19.31497585,-98.9652423,19.3143473,-98.9652497,13120
barrio espada,55673,hueypoxtla,cdmx,19.91003475,-99.0769134,19.9109342,-99.0759074,55670
santiago atocan,55790,nextlalpan,cdmx,19.7378075,-99.0917118,19.7406022,-99.09167,55797
la cruz,8310,iztacalco,cdmx,19.412726,-99.13021585,19.4127185,-99.1297742,6870
el progreso,56093,tepetlaoxtoc,edomex,19.5738576,-98.81850555,19.5759021,-98.8169822,56070
santa ana,76556,san joaquin,cdmx,19.45394855,-99.2075547,19.4538383,-99.2099821,11260
aragon fovissste,7959,gustavo a madero,cdmx,19.4511695,-99.0962073,19.4511695,-99.0962073,7960
san juan,56975,atlautla,cdmx,19.03009995,-98.78074265,19.0294848,-98.77841,56970
palomar maquixco,55800,teotihuacan,edomex,19.6844401,-98.8966474,19.6844401,-98.8966474,55840
concepcion,55785,tonanitla,edomex,19.69433265,-99.06281045,19.6942824,-99.0628198,55786
ampliacion emiliano zapata,43810,tizayuca,edomex,19.5989429,-99.2667337,19.5989429,-99.2667337,52918
san miguel xolco,55900,otumba,edomex,19.6528789,-98.7655892,19.6516666,-98.7655555,55923
dangu,54575,jilotzingo,edomex,19.5166741,-99.40004805,19.5176976,-99.3999206,54573
de los milagros,54884,melchor ocampo,cdmx,19.3607043,-99.26027215,19.3606804,-99.2601702,1376
